"","vars","a2b","ab2","a3b","a2b2","ab3","clinic_name"
"336","resultpositive_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"337","resultpositive_std_pan_day",0,0,0,0,0,"anes resource ctr"
"338","resultpositive_std_age",0,0,0,0,0,"anes resource ctr"
"339","resultpositive_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"340","pan_day_age",0.263971778322095,0.292866310668757,0.662713596881027,0.66141153371321,0.662713596881026,"anes resource ctr"
"341","pan_day_gendermale",0.201882669356194,-0.0274466167826901,0.0823398503480705,0.0808539250294167,0.0274466167826901,"anes resource ctr"
"342","pan_day_demo_groupother adult",0,0,0,0,0,"anes resource ctr"
"343","pan_day_demo_grouppatient",0,0,0,0,0,"anes resource ctr"
"344","pan_day_payor_groupcommercial",-0.181375021011935,0.122262202031983,-0.36678660609595,0.20860648848546,-0.122262202031983,"anes resource ctr"
"345","pan_day_payor_groupgovernment",0.181375021011935,0.122262202031983,0.36678660609595,0.20860648848546,0.122262202031983,"anes resource ctr"
"346","pan_day_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"347","pan_day_payor_groupother",0,0,0,0,0,"anes resource ctr"
"348","pan_day_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"349","pan_day_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"350","pan_day_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"351","pan_day_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"352","pan_day_std_pan_day",0.231946749391993,0.231946749391993,0.666666666666667,0.666666666666667,0.666666666666666,"anes resource ctr"
"353","pan_day_std_age",0.263971778322095,0.292866310668757,0.662713596881026,0.66141153371321,0.662713596881026,"anes resource ctr"
"354","pan_day_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"355","age_gendermale",0.177029735705577,-0.0409120495320483,0.122736148596145,0.0891382362462891,0.0409120495320483,"anes resource ctr"
"356","age_demo_groupother adult",0,0,0,0,0,"anes resource ctr"
"357","age_demo_grouppatient",0,0,0,0,0,"anes resource ctr"
"358","age_payor_groupcommercial",-0.204843675738227,0.125766670783704,-0.377300012351113,0.216429373394224,-0.125766670783704,"anes resource ctr"
"359","age_payor_groupgovernment",0.204843675738227,0.125766670783704,0.377300012351113,0.216429373394224,0.125766670783704,"anes resource ctr"
"360","age_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"361","age_payor_groupother",0,0,0,0,0,"anes resource ctr"
"362","age_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"363","age_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"364","age_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"365","age_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"366","age_std_pan_day",0.292866310668757,0.263971778322095,0.662713596881026,0.66141153371321,0.662713596881026,"anes resource ctr"
"367","age_std_age",0.318287680123609,0.318287680123609,0.666666666666667,0.666666666666667,0.666666666666667,"anes resource ctr"
"368","age_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"369","gendermale_demo_groupother adult",0,0,0,0,0,"anes resource ctr"
"370","gendermale_demo_grouppatient",0,0,0,0,0,"anes resource ctr"
"371","gendermale_payor_groupcommercial",0.037037037037037,0.037037037037037,-0.037037037037037,0.037037037037037,-0.037037037037037,"anes resource ctr"
"372","gendermale_payor_groupgovernment",-0.037037037037037,0.0370370370370371,0.037037037037037,0.037037037037037,0.037037037037037,"anes resource ctr"
"373","gendermale_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"374","gendermale_payor_groupother",0,0,0,0,0,"anes resource ctr"
"375","gendermale_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"376","gendermale_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"377","gendermale_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"378","gendermale_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"379","gendermale_std_pan_day",-0.0274466167826901,0.201882669356194,0.0274466167826901,0.0808539250294167,0.0823398503480704,"anes resource ctr"
"380","gendermale_std_age",-0.0409120495320483,0.177029735705577,0.0409120495320483,0.0891382362462891,0.122736148596145,"anes resource ctr"
"381","gendermale_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"382","demo_groupother adult_demo_grouppatient",0,0,0,0,0,"anes resource ctr"
"383","demo_groupother adult_payor_groupcommercial",0,0,0,0,0,"anes resource ctr"
"384","demo_groupother adult_payor_groupgovernment",0,0,0,0,0,"anes resource ctr"
"385","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"386","demo_groupother adult_payor_groupother",0,0,0,0,0,"anes resource ctr"
"387","demo_groupother adult_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"388","demo_groupother adult_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"389","demo_groupother adult_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"390","demo_groupother adult_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"391","demo_groupother adult_std_pan_day",0,0,0,0,0,"anes resource ctr"
"392","demo_groupother adult_std_age",0,0,0,0,0,"anes resource ctr"
"393","demo_groupother adult_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"394","demo_grouppatient_payor_groupcommercial",0,0,0,0,0,"anes resource ctr"
"395","demo_grouppatient_payor_groupgovernment",0,0,0,0,0,"anes resource ctr"
"396","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"397","demo_grouppatient_payor_groupother",0,0,0,0,0,"anes resource ctr"
"398","demo_grouppatient_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"399","demo_grouppatient_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"400","demo_grouppatient_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"401","demo_grouppatient_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"402","demo_grouppatient_std_pan_day",0,0,0,0,0,"anes resource ctr"
"403","demo_grouppatient_std_age",0,0,0,0,0,"anes resource ctr"
"404","demo_grouppatient_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"405","payor_groupcommercial_payor_groupgovernment",0.0740740740740741,-0.0740740740740741,-0.0740740740740741,0.0740740740740741,-0.0740740740740741,"anes resource ctr"
"406","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"407","payor_groupcommercial_payor_groupother",0,0,0,0,0,"anes resource ctr"
"408","payor_groupcommercial_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"409","payor_groupcommercial_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"410","payor_groupcommercial_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"411","payor_groupcommercial_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"412","payor_groupcommercial_std_pan_day",0.122262202031983,-0.181375021011935,-0.122262202031983,0.20860648848546,-0.36678660609595,"anes resource ctr"
"413","payor_groupcommercial_std_age",0.125766670783704,-0.204843675738227,-0.125766670783704,0.216429373394224,-0.377300012351112,"anes resource ctr"
"414","payor_groupcommercial_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"415","payor_groupgovernment_payor_groupmedical assistance",0,0,0,0,0,"anes resource ctr"
"416","payor_groupgovernment_payor_groupother",0,0,0,0,0,"anes resource ctr"
"417","payor_groupgovernment_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"418","payor_groupgovernment_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"419","payor_groupgovernment_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"420","payor_groupgovernment_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"421","payor_groupgovernment_std_pan_day",0.122262202031983,0.181375021011935,0.122262202031983,0.20860648848546,0.36678660609595,"anes resource ctr"
"422","payor_groupgovernment_std_age",0.125766670783704,0.204843675738227,0.125766670783704,0.216429373394224,0.377300012351112,"anes resource ctr"
"423","payor_groupgovernment_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"424","payor_groupmedical assistance_payor_groupother",0,0,0,0,0,"anes resource ctr"
"425","payor_groupmedical assistance_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"426","payor_groupmedical assistance_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"427","payor_groupmedical assistance_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"428","payor_groupmedical assistance_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"429","payor_groupmedical assistance_std_pan_day",0,0,0,0,0,"anes resource ctr"
"430","payor_groupmedical assistance_std_age",0,0,0,0,0,"anes resource ctr"
"431","payor_groupmedical assistance_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"432","payor_groupother_payor_groupself pay",0,0,0,0,0,"anes resource ctr"
"433","payor_groupother_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"434","payor_groupother_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"435","payor_groupother_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"436","payor_groupother_std_pan_day",0,0,0,0,0,"anes resource ctr"
"437","payor_groupother_std_age",0,0,0,0,0,"anes resource ctr"
"438","payor_groupother_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"439","payor_groupself pay_patient_classemergency",0,0,0,0,0,"anes resource ctr"
"440","payor_groupself pay_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"441","payor_groupself pay_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"442","payor_groupself pay_std_pan_day",0,0,0,0,0,"anes resource ctr"
"443","payor_groupself pay_std_age",0,0,0,0,0,"anes resource ctr"
"444","payor_groupself pay_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"445","patient_classemergency_patient_classoutpatient",0,0,0,0,0,"anes resource ctr"
"446","patient_classemergency_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"447","patient_classemergency_std_pan_day",0,0,0,0,0,"anes resource ctr"
"448","patient_classemergency_std_age",0,0,0,0,0,"anes resource ctr"
"449","patient_classemergency_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"450","patient_classoutpatient_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"451","patient_classoutpatient_std_pan_day",0,0,0,0,0,"anes resource ctr"
"452","patient_classoutpatient_std_age",0,0,0,0,0,"anes resource ctr"
"453","patient_classoutpatient_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"454","drive_thru_ind_std_pan_day",0,0,0,0,0,"anes resource ctr"
"455","drive_thru_ind_std_age",0,0,0,0,0,"anes resource ctr"
"456","drive_thru_ind_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"457","std_pan_day_std_age",0.263971778322095,0.292866310668757,0.662713596881026,0.661411533713209,0.662713596881026,"anes resource ctr"
"458","std_pan_day_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"459","std_age_std_drive_thru_ind",0,0,0,0,0,"anes resource ctr"
"460","resultnegative_resultpositive",0,0,0,0,0,"autopsy"
"461","resultnegative_pan_day",0,0,0,0,0,"autopsy"
"462","resultnegative_age",0,0,0,0,0,"autopsy"
"463","resultnegative_gendermale",0,0,0,0,0,"autopsy"
"464","resultnegative_demo_groupother adult",0,0,0,0,0,"autopsy"
"465","resultnegative_demo_grouppatient",0,0,0,0,0,"autopsy"
"466","resultnegative_payor_groupcommercial",0,0,0,0,0,"autopsy"
"467","resultnegative_payor_groupgovernment",0,0,0,0,0,"autopsy"
"468","resultnegative_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"469","resultnegative_payor_groupother",0,0,0,0,0,"autopsy"
"470","resultnegative_payor_groupself pay",0,0,0,0,0,"autopsy"
"471","resultnegative_patient_classemergency",0,0,0,0,0,"autopsy"
"472","resultnegative_patient_classoutpatient",0,0,0,0,0,"autopsy"
"473","resultnegative_drive_thru_ind",0,0,0,0,0,"autopsy"
"474","resultnegative_std_pan_day",0,0,0,0,0,"autopsy"
"475","resultnegative_std_age",0,0,0,0,0,"autopsy"
"476","resultnegative_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"477","resultpositive_pan_day",0,0,0,0,0,"autopsy"
"478","resultpositive_age",0,0,0,0,0,"autopsy"
"479","resultpositive_gendermale",0,0,0,0,0,"autopsy"
"480","resultpositive_demo_groupother adult",0,0,0,0,0,"autopsy"
"481","resultpositive_demo_grouppatient",0,0,0,0,0,"autopsy"
"482","resultpositive_payor_groupcommercial",0,0,0,0,0,"autopsy"
"483","resultpositive_payor_groupgovernment",0,0,0,0,0,"autopsy"
"484","resultpositive_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"485","resultpositive_payor_groupother",0,0,0,0,0,"autopsy"
"486","resultpositive_payor_groupself pay",0,0,0,0,0,"autopsy"
"487","resultpositive_patient_classemergency",0,0,0,0,0,"autopsy"
"488","resultpositive_patient_classoutpatient",0,0,0,0,0,"autopsy"
"489","resultpositive_drive_thru_ind",0,0,0,0,0,"autopsy"
"490","resultpositive_std_pan_day",0,0,0,0,0,"autopsy"
"491","resultpositive_std_age",0,0,0,0,0,"autopsy"
"492","resultpositive_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"493","pan_day_age",0,0,0,0,0,"autopsy"
"494","pan_day_gendermale",0,0,0,0,0,"autopsy"
"495","pan_day_demo_groupother adult",0,0,0,0,0,"autopsy"
"496","pan_day_demo_grouppatient",0,0,0,0,0,"autopsy"
"497","pan_day_payor_groupcommercial",0,0,0,0,0,"autopsy"
"498","pan_day_payor_groupgovernment",0,0,0,0,0,"autopsy"
"499","pan_day_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"500","pan_day_payor_groupother",0,0,0,0,0,"autopsy"
"501","pan_day_payor_groupself pay",0,0,0,0,0,"autopsy"
"502","pan_day_patient_classemergency",0,0,0,0,0,"autopsy"
"503","pan_day_patient_classoutpatient",0,0,0,0,0,"autopsy"
"504","pan_day_drive_thru_ind",0,0,0,0,0,"autopsy"
"505","pan_day_std_pan_day",0.16823002538736,0.16823002538736,0.666666666666667,0.666666666666667,0.666666666666667,"autopsy"
"506","pan_day_std_age",0,0,0,0,0,"autopsy"
"507","pan_day_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"508","age_gendermale",0,0,0,0,0,"autopsy"
"509","age_demo_groupother adult",0,0,0,0,0,"autopsy"
"510","age_demo_grouppatient",0,0,0,0,0,"autopsy"
"511","age_payor_groupcommercial",0,0,0,0,0,"autopsy"
"512","age_payor_groupgovernment",0,0,0,0,0,"autopsy"
"513","age_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"514","age_payor_groupother",0,0,0,0,0,"autopsy"
"515","age_payor_groupself pay",0,0,0,0,0,"autopsy"
"516","age_patient_classemergency",0,0,0,0,0,"autopsy"
"517","age_patient_classoutpatient",0,0,0,0,0,"autopsy"
"518","age_drive_thru_ind",0,0,0,0,0,"autopsy"
"519","age_std_pan_day",0,0,0,0,0,"autopsy"
"520","age_std_age",0,0,0,0,0,"autopsy"
"521","age_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"522","gendermale_demo_groupother adult",0,0,0,0,0,"autopsy"
"523","gendermale_demo_grouppatient",0,0,0,0,0,"autopsy"
"524","gendermale_payor_groupcommercial",0,0,0,0,0,"autopsy"
"525","gendermale_payor_groupgovernment",0,0,0,0,0,"autopsy"
"526","gendermale_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"527","gendermale_payor_groupother",0,0,0,0,0,"autopsy"
"528","gendermale_payor_groupself pay",0,0,0,0,0,"autopsy"
"529","gendermale_patient_classemergency",0,0,0,0,0,"autopsy"
"530","gendermale_patient_classoutpatient",0,0,0,0,0,"autopsy"
"531","gendermale_drive_thru_ind",0,0,0,0,0,"autopsy"
"532","gendermale_std_pan_day",0,0,0,0,0,"autopsy"
"533","gendermale_std_age",0,0,0,0,0,"autopsy"
"534","gendermale_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"535","demo_groupother adult_demo_grouppatient",0,0,0,0,0,"autopsy"
"536","demo_groupother adult_payor_groupcommercial",0,0,0,0,0,"autopsy"
"537","demo_groupother adult_payor_groupgovernment",0,0,0,0,0,"autopsy"
"538","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"539","demo_groupother adult_payor_groupother",0,0,0,0,0,"autopsy"
"540","demo_groupother adult_payor_groupself pay",0,0,0,0,0,"autopsy"
"541","demo_groupother adult_patient_classemergency",0,0,0,0,0,"autopsy"
"542","demo_groupother adult_patient_classoutpatient",0,0,0,0,0,"autopsy"
"543","demo_groupother adult_drive_thru_ind",0,0,0,0,0,"autopsy"
"544","demo_groupother adult_std_pan_day",0,0,0,0,0,"autopsy"
"545","demo_groupother adult_std_age",0,0,0,0,0,"autopsy"
"546","demo_groupother adult_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"547","demo_grouppatient_payor_groupcommercial",0,0,0,0,0,"autopsy"
"548","demo_grouppatient_payor_groupgovernment",0,0,0,0,0,"autopsy"
"549","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"550","demo_grouppatient_payor_groupother",0,0,0,0,0,"autopsy"
"551","demo_grouppatient_payor_groupself pay",0,0,0,0,0,"autopsy"
"552","demo_grouppatient_patient_classemergency",0,0,0,0,0,"autopsy"
"553","demo_grouppatient_patient_classoutpatient",0,0,0,0,0,"autopsy"
"554","demo_grouppatient_drive_thru_ind",0,0,0,0,0,"autopsy"
"555","demo_grouppatient_std_pan_day",0,0,0,0,0,"autopsy"
"556","demo_grouppatient_std_age",0,0,0,0,0,"autopsy"
"557","demo_grouppatient_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"558","payor_groupcommercial_payor_groupgovernment",0,0,0,0,0,"autopsy"
"559","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"560","payor_groupcommercial_payor_groupother",0,0,0,0,0,"autopsy"
"561","payor_groupcommercial_payor_groupself pay",0,0,0,0,0,"autopsy"
"562","payor_groupcommercial_patient_classemergency",0,0,0,0,0,"autopsy"
"563","payor_groupcommercial_patient_classoutpatient",0,0,0,0,0,"autopsy"
"564","payor_groupcommercial_drive_thru_ind",0,0,0,0,0,"autopsy"
"565","payor_groupcommercial_std_pan_day",0,0,0,0,0,"autopsy"
"566","payor_groupcommercial_std_age",0,0,0,0,0,"autopsy"
"567","payor_groupcommercial_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"568","payor_groupgovernment_payor_groupmedical assistance",0,0,0,0,0,"autopsy"
"569","payor_groupgovernment_payor_groupother",0,0,0,0,0,"autopsy"
"570","payor_groupgovernment_payor_groupself pay",0,0,0,0,0,"autopsy"
"571","payor_groupgovernment_patient_classemergency",0,0,0,0,0,"autopsy"
"572","payor_groupgovernment_patient_classoutpatient",0,0,0,0,0,"autopsy"
"573","payor_groupgovernment_drive_thru_ind",0,0,0,0,0,"autopsy"
"574","payor_groupgovernment_std_pan_day",0,0,0,0,0,"autopsy"
"575","payor_groupgovernment_std_age",0,0,0,0,0,"autopsy"
"576","payor_groupgovernment_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"577","payor_groupmedical assistance_payor_groupother",0,0,0,0,0,"autopsy"
"578","payor_groupmedical assistance_payor_groupself pay",0,0,0,0,0,"autopsy"
"579","payor_groupmedical assistance_patient_classemergency",0,0,0,0,0,"autopsy"
"580","payor_groupmedical assistance_patient_classoutpatient",0,0,0,0,0,"autopsy"
"581","payor_groupmedical assistance_drive_thru_ind",0,0,0,0,0,"autopsy"
"582","payor_groupmedical assistance_std_pan_day",0,0,0,0,0,"autopsy"
"583","payor_groupmedical assistance_std_age",0,0,0,0,0,"autopsy"
"584","payor_groupmedical assistance_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"585","payor_groupother_payor_groupself pay",0,0,0,0,0,"autopsy"
"586","payor_groupother_patient_classemergency",0,0,0,0,0,"autopsy"
"587","payor_groupother_patient_classoutpatient",0,0,0,0,0,"autopsy"
"588","payor_groupother_drive_thru_ind",0,0,0,0,0,"autopsy"
"589","payor_groupother_std_pan_day",0,0,0,0,0,"autopsy"
"590","payor_groupother_std_age",0,0,0,0,0,"autopsy"
"591","payor_groupother_std_drive_thru_ind",0,0,0,0,0,"autopsy"
"592","payor_groupself pay_patient_classemergency",0,0,0,0,0,"autopsy"
"593","payor_groupself pay_patient_classoutpatient",0,0,0,0,0,"autopsy"
