"","resultnegative","resultpositive","pan_day","age","gendermale","demo_groupother adult","demo_grouppatient","payor_groupcommercial","payor_groupgovernment","payor_groupmedical assistance","payor_groupother","payor_groupself pay","patient_classemergency","patient_classoutpatient","drive_thru_ind","std_pan_day","std_age","std_drive_thru_ind","clinic_name"
"std_drive_thru_ind.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward r"
"resultnegative.35",0.05,-0.05,0.0321515458935957,-0.0384969745388315,0.0263157894736842,0,0,0.0315789473684211,-0.0315789473684211,0,0,0,0,0,-0.153896752812773,0.0321515458935957,-0.0384969745388315,-0.153896752812773,"inpatient ward s"
"resultpositive.35",-0.05,0.05,-0.0321515458935957,0.0384969745388315,-0.0263157894736842,0,0,-0.0315789473684211,0.0315789473684211,0,0,0,0,0,0.153896752812773,-0.0321515458935957,0.0384969745388315,0.153896752812773,"inpatient ward s"
"pan_day.35",0.0321515458935957,-0.0321515458935957,1,0.727543597372964,-0.0693464715352063,0,0,0.0356638996466775,-0.0356638996466775,0,0,0,0,0,0.118795564249469,1,0.727543597372964,0.118795564249469,"inpatient ward s"
"age.35",-0.0384969745388315,0.0384969745388315,0.727543597372964,1,-0.206849415432527,0,0,0.0884855832683589,-0.0884855832683589,0,0,0,0,0,0.306151360056136,0.727543597372964,1,0.306151360056136,"inpatient ward s"
"gendermale.35",0.0263157894736842,-0.0263157894736842,-0.0693464715352063,-0.206849415432527,0.263157894736842,0,0,-0.0526315789473684,0.0526315789473684,0,0,0,0,0,0,-0.0693464715352063,-0.206849415432527,0,"inpatient ward s"
"demo_groupother.adult.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"demo_grouppatient.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"payor_groupcommercial.35",0.0315789473684211,-0.0315789473684211,0.0356638996466775,0.0884855832683589,-0.0526315789473684,0,0,0.252631578947368,-0.252631578947368,0,0,0,0,0,-0.0341992784028385,0.0356638996466775,0.0884855832683589,-0.0341992784028385,"inpatient ward s"
"payor_groupgovernment.35",-0.0315789473684211,0.0315789473684211,-0.0356638996466775,-0.0884855832683589,0.0526315789473684,0,0,-0.252631578947368,0.252631578947368,0,0,0,0,0,0.0341992784028385,-0.0356638996466775,-0.0884855832683589,0.0341992784028385,"inpatient ward s"
"payor_groupmedical.assistance.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"payor_groupother.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"payor_groupself.pay.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"patient_classemergency.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"patient_classoutpatient.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward s"
"drive_thru_ind.35",-0.153896752812773,0.153896752812773,0.118795564249469,0.306151360056136,0,0,0,-0.0341992784028385,0.0341992784028385,0,0,0,0,0,1,0.118795564249469,0.306151360056136,1,"inpatient ward s"
"std_pan_day.35",0.0321515458935957,-0.0321515458935957,1,0.727543597372964,-0.0693464715352063,0,0,0.0356638996466775,-0.0356638996466775,0,0,0,0,0,0.118795564249469,1,0.727543597372964,0.118795564249469,"inpatient ward s"
"std_age.35",-0.0384969745388315,0.0384969745388315,0.727543597372964,1,-0.206849415432527,0,0,0.0884855832683589,-0.0884855832683589,0,0,0,0,0,0.306151360056136,0.727543597372964,1,0.306151360056136,"inpatient ward s"
"std_drive_thru_ind.35",-0.153896752812773,0.153896752812773,0.118795564249469,0.306151360056136,0,0,0,-0.0341992784028385,0.0341992784028385,0,0,0,0,0,1,0.118795564249469,0.306151360056136,1,"inpatient ward s"
"resultnegative.36",0.0196078431372549,-0.0196078431372549,-0.0263168597590401,-0.0520182207914167,-0.00941176470588235,0,0,-0.0145098039215686,0.0145098039215686,0,0,0,0,0,-0.0980196058819607,-0.0263168597590401,-0.0520182207914167,-0.0980196058819607,"inpatient ward t"
"resultpositive.36",-0.0196078431372549,0.0196078431372549,0.0263168597590401,0.0520182207914167,0.00941176470588235,0,0,0.0145098039215686,-0.0145098039215686,0,0,0,0,0,0.0980196058819607,0.0263168597590401,0.0520182207914167,0.0980196058819607,"inpatient ward t"
"pan_day.36",-0.0263168597590401,0.0263168597590401,1,0.470569240215888,-0.0538036868343234,0,0,-0.0280940253027006,0.0280940253027006,0,0,0,0,0,0.0835523785268517,1,0.470569240215888,0.0835523785268517,"inpatient ward t"
"age.36",-0.0520182207914167,0.0520182207914167,0.470569240215888,1,0.129991924946798,0,0,-0.0931501541388565,0.0931501541388565,0,0,0,0,0,0.200514039586581,0.470569240215888,1,0.200514039586581,"inpatient ward t"
"gendermale.36",-0.00941176470588235,0.00941176470588235,-0.0538036868343234,0.129991924946798,0.254117647058824,0,0,0.0517647058823529,-0.0517647058823529,0,0,0,0,0,0.0960192057619207,-0.0538036868343234,0.129991924946798,0.0960192057619207,"inpatient ward t"
"demo_groupother.adult.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"demo_grouppatient.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"payor_groupcommercial.36",-0.0145098039215686,0.0145098039215686,-0.0280940253027006,-0.0931501541388565,0.0517647058823529,0,0,0.203137254901961,-0.203137254901961,0,0,0,0,0,0.0460092027609203,-0.0280940253027006,-0.0931501541388565,0.0460092027609203,"inpatient ward t"
"payor_groupgovernment.36",0.0145098039215686,-0.0145098039215686,0.0280940253027006,0.0931501541388565,-0.0517647058823529,0,0,-0.203137254901961,0.203137254901961,0,0,0,0,0,-0.0460092027609203,0.0280940253027006,0.0931501541388565,-0.0460092027609203,"inpatient ward t"
"payor_groupmedical.assistance.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"payor_groupother.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"payor_groupself.pay.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"patient_classemergency.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"patient_classoutpatient.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward t"
"drive_thru_ind.36",-0.0980196058819607,0.0980196058819607,0.0835523785268517,0.200514039586581,0.0960192057619207,0,0,0.0460092027609203,-0.0460092027609203,0,0,0,0,0,1,0.0835523785268517,0.200514039586581,1,"inpatient ward t"
"std_pan_day.36",-0.0263168597590401,0.0263168597590401,1,0.470569240215888,-0.0538036868343234,0,0,-0.0280940253027006,0.0280940253027006,0,0,0,0,0,0.0835523785268517,1,0.470569240215888,0.0835523785268517,"inpatient ward t"
"std_age.36",-0.0520182207914167,0.0520182207914167,0.470569240215888,1,0.129991924946798,0,0,-0.0931501541388565,0.0931501541388565,0,0,0,0,0,0.200514039586581,0.470569240215888,1,0.200514039586581,"inpatient ward t"
"std_drive_thru_ind.36",-0.0980196058819607,0.0980196058819607,0.0835523785268517,0.200514039586581,0.0960192057619207,0,0,0.0460092027609203,-0.0460092027609203,0,0,0,0,0,1,0.0835523785268517,0.200514039586581,1,"inpatient ward t"
"resultnegative.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"resultpositive.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"pan_day.37",0,0,1,0.232479229905602,-0.0916768092875256,0,0,0.113298698270433,-0.113298698270433,0,0,0,0,0,0,1,0.232479229905602,0,"inpatient ward u"
"age.37",0,0,0.232479229905602,1,-0.415767969278991,0,0,-0.180030248135511,0.180030248135511,0,0,0,0,0,0,0.232479229905602,1,0,"inpatient ward u"
"gendermale.37",0,0,-0.0916768092875256,-0.415767969278991,0.263736263736264,0,0,0.142857142857143,-0.142857142857143,0,0,0,0,0,0,-0.0916768092875256,-0.415767969278991,0,"inpatient ward u"
"demo_groupother.adult.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"demo_grouppatient.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"payor_groupcommercial.37",0,0,0.113298698270433,-0.180030248135511,0.142857142857143,0,0,0.247252747252747,-0.247252747252747,0,0,0,0,0,0,0.113298698270433,-0.180030248135511,0,"inpatient ward u"
"payor_groupgovernment.37",0,0,-0.113298698270433,0.180030248135511,-0.142857142857143,0,0,-0.247252747252747,0.247252747252747,0,0,0,0,0,0,-0.113298698270433,0.180030248135511,0,"inpatient ward u"
"payor_groupmedical.assistance.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"payor_groupother.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"payor_groupself.pay.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"patient_classemergency.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"patient_classoutpatient.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"drive_thru_ind.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"std_pan_day.37",0,0,1,0.232479229905602,-0.0916768092875256,0,0,0.113298698270433,-0.113298698270433,0,0,0,0,0,0,1,0.232479229905602,0,"inpatient ward u"
"std_age.37",0,0,0.232479229905602,1,-0.415767969278991,0,0,-0.180030248135511,0.180030248135511,0,0,0,0,0,0,0.232479229905602,1,0,"inpatient ward u"
"std_drive_thru_ind.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward u"
"resultnegative.38",0.0909090909090909,-0.0909090909090909,-0.0742984919771748,-0.194091939134907,0.0363636363636364,0,0,0.0727272727272727,-0.0727272727272727,0,0,0,0,0,0.0720749970156447,-0.0742984919771748,-0.194091939134907,0.0720749970156447,"inpatient ward v"
"resultpositive.38",-0.0909090909090909,0.0909090909090909,0.0742984919771748,0.194091939134907,-0.0363636363636364,0,0,-0.0727272727272727,0.0727272727272727,0,0,0,0,0,-0.0720749970156447,0.0742984919771748,0.194091939134907,-0.0720749970156447,"inpatient ward v"
"pan_day.38",-0.0742984919771748,0.0742984919771748,1,0.0914629609404293,0.222470913120226,0,0,-0.0314176480360625,0.0314176480360625,0,0,0,0,0,-0.151471798618473,1,0.0914629609404294,-0.151471798618473,"inpatient ward v"
"age.38",-0.194091939134907,0.194091939134907,0.0914629609404293,1,-0.0390879599646688,0,0,-0.152308257793365,0.152308257793365,0,0,0,0,0,-0.430118586440157,0.0914629609404293,1,-0.430118586440157,"inpatient ward v"
"gendermale.38",0.0363636363636364,-0.0363636363636364,0.222470913120226,-0.0390879599646688,0.254545454545455,0,0,0.00909090909090909,-0.00909090909090909,0,0,0,0,0,0.108112495523467,0.222470913120226,-0.0390879599646688,0.108112495523467,"inpatient ward v"
"demo_groupother.adult.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"demo_grouppatient.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"payor_groupcommercial.38",0.0727272727272727,-0.0727272727272727,-0.0314176480360625,-0.152308257793365,0.00909090909090909,0,0,0.218181818181818,-0.218181818181818,0,0,0,0,0,0.216224991046934,-0.0314176480360625,-0.152308257793365,0.216224991046934,"inpatient ward v"
"payor_groupgovernment.38",-0.0727272727272727,0.0727272727272727,0.0314176480360625,0.152308257793365,-0.00909090909090909,0,0,-0.218181818181818,0.218181818181818,0,0,0,0,0,-0.216224991046934,0.0314176480360625,0.152308257793365,-0.216224991046934,"inpatient ward v"
"payor_groupmedical.assistance.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"payor_groupother.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"payor_groupself.pay.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"patient_classemergency.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"patient_classoutpatient.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inpatient ward v"
"drive_thru_ind.38",0.0720749970156447,-0.0720749970156447,-0.151471798618473,-0.430118586440157,0.108112495523467,0,0,0.216224991046934,-0.216224991046934,0,0,0,0,0,1,-0.151471798618473,-0.430118586440157,1,"inpatient ward v"
"std_pan_day.38",-0.0742984919771748,0.0742984919771748,1,0.0914629609404293,0.222470913120226,0,0,-0.0314176480360625,0.0314176480360625,0,0,0,0,0,-0.151471798618473,1,0.0914629609404294,-0.151471798618473,"inpatient ward v"
"std_age.38",-0.194091939134907,0.194091939134907,0.0914629609404294,1,-0.0390879599646688,0,0,-0.152308257793365,0.152308257793365,0,0,0,0,0,-0.430118586440157,0.0914629609404294,1,-0.430118586440157,"inpatient ward v"
"std_drive_thru_ind.38",0.0720749970156447,-0.0720749970156447,-0.151471798618473,-0.430118586440157,0.108112495523467,0,0,0.216224991046934,-0.216224991046934,0,0,0,0,0,1,-0.151471798618473,-0.430118586440157,1,"inpatient ward v"
"resultnegative.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"resultpositive.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"pan_day.39",0,0,1,0.668288159799773,-0.0648827331079463,0.165201420451771,-0.165201420451771,0,0,0,0,0,0,0,0,1,0.668288159799773,0,"intl patient svcs"
"age.39",0,0,0.668288159799773,1,-0.0994367939981615,0.435533157711947,-0.435533157711947,0,0,0,0,0,0,0,0,0.668288159799773,1,0,"intl patient svcs"
"gendermale.39",0,0,-0.0648827331079463,-0.0994367939981615,0.214285714285714,-0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,-0.0648827331079463,-0.0994367939981615,0,"intl patient svcs"
"demo_groupother.adult.39",0,0,0.165201420451771,0.435533157711947,-0.0357142857142857,0.267857142857143,-0.267857142857143,0,0,0,0,0,0,0,0,0.165201420451771,0.435533157711947,0,"intl patient svcs"
"demo_grouppatient.39",0,0,-0.165201420451771,-0.435533157711947,0.0357142857142857,-0.267857142857143,0.267857142857143,0,0,0,0,0,0,0,0,-0.165201420451771,-0.435533157711947,0,"intl patient svcs"
"payor_groupcommercial.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"payor_groupgovernment.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"payor_groupmedical.assistance.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"payor_groupother.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"payor_groupself.pay.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"patient_classemergency.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"patient_classoutpatient.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"drive_thru_ind.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"std_pan_day.39",0,0,1,0.668288159799773,-0.0648827331079463,0.165201420451771,-0.165201420451771,0,0,0,0,0,0,0,0,1,0.668288159799773,0,"intl patient svcs"
"std_age.39",0,0,0.668288159799773,1,-0.0994367939981615,0.435533157711947,-0.435533157711947,0,0,0,0,0,0,0,0,0.668288159799773,1,0,"intl patient svcs"
"std_drive_thru_ind.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"intl patient svcs"
"resultnegative.40",0.0116268382352941,-0.0116268382352941,0.00537893494065979,-0.00106348474304562,0.00150122549019608,0.000536151960784314,-0.000857843137254902,0.00473345588235294,-0.0053155637254902,0,0,0.000582107843137255,0,0,0.00260391552951707,0.00537893494065979,-0.00106348474304562,0.00260391552951707,"laboratory"
"resultpositive.40",-0.0116268382352941,0.0116268382352941,-0.00537893494065979,0.00106348474304562,-0.00150122549019608,-0.000536151960784314,0.000857843137254902,-0.00473345588235294,0.0053155637254902,0,0,-0.000582107843137255,0,0,-0.00260391552951707,-0.00537893494065979,0.00106348474304562,-0.00260391552951707,"laboratory"
"pan_day.40",0.00537893494065979,-0.00537893494065979,1,0.343661536536106,0.0203521494891345,0.0238996945210609,-0.00928623735183402,0.0063783859098826,-0.00109557364399059,0,0,-0.00528281226589201,0,0,-0.0567468781476234,1,0.343661536536106,-0.0567468781476234,"laboratory"
"age.40",-0.00106348474304562,0.00106348474304562,0.343661536536106,1,0.00501025365121353,0.407334080965343,-0.431740371550348,-0.223646559269881,-0.153528083260158,0,0,0.377174642530038,0,0,-0.0642271852742605,0.343661536536106,1,-0.0642271852742605,"laboratory"
"gendermale.40",0.00150122549019608,-0.00150122549019608,0.0203521494891345,0.00501025365121353,0.249448529411765,0.00113357843137255,0.00367647058823529,0.00597426470588235,-0.00530024509803922,0,0,-0.000674019607843137,0,0,0.00867971843172357,0.0203521494891345,0.00501025365121353,0.00867971843172357,"laboratory"
"demo_groupother.adult.40",0.000536151960784314,-0.000536151960784314,0.0238996945210609,0.407334080965343,0.00113357843137255,0.236259191176471,-0.225857843137255,-0.121675857843137,-0.0738817401960784,0,0,0.195557598039216,0,0,-0.0841932687877187,0.0238996945210609,0.407334080965343,-0.0841932687877187,"laboratory"
"demo_grouppatient.40",-0.000857843137254902,0.000857843137254902,-0.00928623735183402,-0.431740371550348,0.00367647058823529,-0.225857843137255,0.242156862745098,0.128799019607843,0.0797794117647059,0,0,-0.208578431372549,0,0,-0.00231459158179295,-0.00928623735183401,-0.431740371550348,-0.00231459158179295,"laboratory"
"payor_groupcommercial.40",0.00473345588235294,-0.00473345588235294,0.0063783859098826,-0.223646559269881,0.00597426470588235,-0.121675857843137,0.128799019607843,0.24140625,-0.0867800245098039,0,0,-0.154626225490196,0,0,-0.0153341692293783,0.0063783859098826,-0.223646559269881,-0.0153341692293783,"laboratory"
"payor_groupgovernment.40",-0.0053155637254902,0.0053155637254902,-0.00109557364399059,-0.153528083260158,-0.00530024509803922,-0.0738817401960784,0.0797794117647059,-0.0867800245098039,0.169347426470588,0,0,-0.0825674019607843,0,0,0.0263284792428948,-0.00109557364399059,-0.153528083260158,0.0263284792428948,"laboratory"
"payor_groupmedical.assistance.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"laboratory"
"payor_groupother.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"laboratory"
"payor_groupself.pay.40",0.000582107843137255,-0.000582107843137255,-0.00528281226589201,0.377174642530038,-0.000674019607843137,0.195557598039216,-0.208578431372549,-0.154626225490196,-0.0825674019607843,0,0,0.23719362745098,0,0,-0.0109943100135165,-0.00528281226589201,0.377174642530038,-0.0109943100135165,"laboratory"
"patient_classemergency.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"laboratory"
"patient_classoutpatient.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"laboratory"
"drive_thru_ind.40",0.00260391552951707,-0.00260391552951707,-0.0567468781476234,-0.0642271852742605,0.00867971843172357,-0.0841932687877187,-0.00231459158179295,-0.0153341692293783,0.0263284792428948,0,0,-0.0109943100135165,0,0,1,-0.0567468781476234,-0.0642271852742605,1,"laboratory"
"std_pan_day.40",0.00537893494065979,-0.00537893494065979,1,0.343661536536106,0.0203521494891345,0.0238996945210609,-0.00928623735183401,0.0063783859098826,-0.00109557364399059,0,0,-0.00528281226589201,0,0,-0.0567468781476234,1,0.343661536536106,-0.0567468781476234,"laboratory"
"std_age.40",-0.00106348474304562,0.00106348474304562,0.343661536536106,1,0.00501025365121353,0.407334080965343,-0.431740371550348,-0.223646559269881,-0.153528083260158,0,0,0.377174642530038,0,0,-0.0642271852742605,0.343661536536106,1,-0.0642271852742605,"laboratory"
"std_drive_thru_ind.40",0.00260391552951707,-0.00260391552951707,-0.0567468781476234,-0.0642271852742605,0.00867971843172357,-0.0841932687877187,-0.00231459158179295,-0.0153341692293783,0.0263284792428948,0,0,-0.0109943100135165,0,0,1,-0.0567468781476234,-0.0642271852742605,1,"laboratory"
"resultnegative.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"resultpositive.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"pan_day.41",0,0,1,0.998534714160262,-0.213372355252448,0,0,0.571287273740425,-0.571287273740425,0,0,0,0,0,-0.989498583835926,1,0.998534714160262,-0.989498583835926,"mri"
"age.41",0,0,0.998534714160262,1,-0.242091013067521,0,0,0.574966156035362,-0.574966156035362,0,0,0,0,0,-0.995870594885822,0.998534714160262,1,-0.995870594885822,"mri"
"gendermale.41",0,0,-0.213372355252448,-0.242091013067521,0.333333333333333,0,0,-0.166666666666667,0.166666666666667,0,0,0,0,0,0.288675134594813,-0.213372355252448,-0.242091013067521,0.288675134594813,"mri"
"demo_groupother.adult.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"demo_grouppatient.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"payor_groupcommercial.41",0,0,0.571287273740425,0.574966156035362,-0.166666666666667,0,0,0.333333333333333,-0.333333333333333,0,0,0,0,0,-0.577350269189626,0.571287273740425,0.574966156035362,-0.577350269189626,"mri"
"payor_groupgovernment.41",0,0,-0.571287273740425,-0.574966156035362,0.166666666666667,0,0,-0.333333333333333,0.333333333333333,0,0,0,0,0,0.577350269189626,-0.571287273740425,-0.574966156035362,0.577350269189626,"mri"
"payor_groupmedical.assistance.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"payor_groupother.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"payor_groupself.pay.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"patient_classemergency.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"patient_classoutpatient.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri"
"drive_thru_ind.41",0,0,-0.989498583835926,-0.995870594885822,0.288675134594813,0,0,-0.577350269189626,0.577350269189626,0,0,0,0,0,1,-0.989498583835926,-0.995870594885823,1,"mri"
"std_pan_day.41",0,0,1,0.998534714160262,-0.213372355252448,0,0,0.571287273740425,-0.571287273740425,0,0,0,0,0,-0.989498583835926,1,0.998534714160262,-0.989498583835926,"mri"
"std_age.41",0,0,0.998534714160262,1,-0.242091013067521,0,0,0.574966156035362,-0.574966156035362,0,0,0,0,0,-0.995870594885823,0.998534714160262,1,-0.995870594885822,"mri"
"std_drive_thru_ind.41",0,0,-0.989498583835926,-0.995870594885822,0.288675134594813,0,0,-0.577350269189626,0.577350269189626,0,0,0,0,0,1,-0.989498583835926,-0.995870594885822,1,"mri"
"resultnegative.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultpositive.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"pan_day.42",0,0,1,0.985455804305063,-0.570434370946976,0,0,0,0,0,0,0,0,0,0,1,0.985455804305062,0,"mri-mag resonance"
"age.42",0,0,0.985455804305063,1,-0.574801248929511,0,0,0,0,0,0,0,0,0,0,0.985455804305062,1,0,"mri-mag resonance"
"gendermale.42",0,0,-0.570434370946976,-0.574801248929511,0.333333333333333,0,0,0,0,0,0,0,0,0,0,-0.570434370946976,-0.57480124892951,0,"mri-mag resonance"
"demo_groupother.adult.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"demo_grouppatient.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"payor_groupcommercial.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"payor_groupgovernment.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"payor_groupmedical.assistance.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"payor_groupother.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"payor_groupself.pay.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"patient_classemergency.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"patient_classoutpatient.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"drive_thru_ind.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"std_pan_day.42",0,0,1,0.985455804305062,-0.570434370946976,0,0,0,0,0,0,0,0,0,0,1,0.985455804305062,0,"mri-mag resonance"
"std_age.42",0,0,0.985455804305062,1,-0.57480124892951,0,0,0,0,0,0,0,0,0,0,0.985455804305062,1,0,"mri-mag resonance"
"std_drive_thru_ind.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mri-mag resonance"
"resultnegative.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"resultpositive.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"pan_day.43",0,0,1,0.221607368072288,0.0152968134067228,0,0,0.00483553593796661,-0.00483553593796661,0,0,0,0,0,0.0504607482156698,1,0.221607368072288,0.0504607482156698,"nicu"
"age.43",0,0,0.221607368072288,1,0.0482099623755443,0,0,-0.0449794812653966,0.0449794812653966,0,0,0,0,0,-0.00542749930760506,0.221607368072288,1,-0.00542749930760506,"nicu"
"gendermale.43",0,0,0.0152968134067228,0.0482099623755443,0.242087061123224,0,0,-0.0353106282735634,0.0353106282735634,0,0,0,0,0,-0.048742518193117,0.0152968134067228,0.0482099623755443,-0.048742518193117,"nicu"
"demo_groupother.adult.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"demo_grouppatient.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"payor_groupcommercial.43",0,0,0.00483553593796661,-0.0449794812653966,-0.0353106282735634,0,0,0.230333558880285,-0.230333558880285,0,0,0,0,0,0.0128214015247112,0.00483553593796661,-0.0449794812653966,0.0128214015247112,"nicu"
"payor_groupgovernment.43",0,0,-0.00483553593796661,0.0449794812653966,0.0353106282735634,0,0,-0.230333558880285,0.230333558880285,0,0,0,0,0,-0.0128214015247112,-0.00483553593796661,0.0449794812653966,-0.0128214015247112,"nicu"
"payor_groupmedical.assistance.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"payor_groupother.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"payor_groupself.pay.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"patient_classemergency.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
